full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label,Unnamed: 21,Unnamed: 21_label,Unnamed: 22,Unnamed: 22_label,Unnamed: 23,Unnamed: 23_label,Unnamed: 24,Unnamed: 24_label,Unnamed: 25,Unnamed: 25_label,Unnamed: 26,Unnamed: 26_label,Unnamed: 27,Unnamed: 27_label
ANAÏS SCHMIDT,True,anaïsschmidt,False,ANAÏS SCHMIDT Account,True,841 04 0482,True,NID-DETEH7SG,True,OOZ74VBI,False,MKKN6JEP2RVV,False,GOV-538586,True,CERT-2002-267542,True,MRN-2886050,True,5068826917,True,5829384401348086,True,masked: **** **** **** 5678,False,ANAÏS.SCHMIDT@example.com,True,-7773,False,379.394.2775,False,"76 Avenue des Champs-Élysées, Résidence Les Tilleuls 19669 Nice, France
PO Box 1782",True,-62.099853;50.486209,True,fa0:e24c:590b:6e8b:9e77::70d7:a6cc,True,,False,cf-b7-4b-de-88-2f,True,,False,,False,,False,,False,,False,,False,,False
Jules Leclerc,True,julesleclerc,True,Jules Leclerc Account,True,845-66-5207,True,4.90295E+11,False,AKF58L,False,MQ70K-,False,,False,CERT-2023-870054,True,MRN-3638318,True,82122355216,True,XXXX-XXXX-XXXX-0000,True,4205093869484244,True,jules.leclerc@company.org,True,+33 2 88 18 90,True,+33 9 73 59 79,True,"148 Allée des Rosiers, Résidence Les Tilleuls 56872 Lyon, France",True,Latitude: 88.954543; Longitude: -166.255227,True,cc14:5f5a:7997:bcc3:1a8e:89e5::b880,True,SN-6567970,True,C9:EB:C9:64:47:B4,True,,False,,False,,False,,False,,False,,False,,False
jules moreau,True,julesmoreau,True,jules_66,False,339727015,True,6.78744E+11,False,CJTXOO,False,PIHUUE,False,GOV-318464,True,CERT-2010-356443,True,MRN-8368214,True,543183281,True,,False,4577545847262905,True,JULES.MOREAU@company.org,True,+33 7 31 22 64,True,,False,"61 Avenue des Champs-Élysées, Bâtiment 2 22553 Nice, France",True,-41.979913;-136.023642,True,700f:52b8:c942:9466::a03:aa4d:85a6,True,SN-9357022,True,ef:fe:39:6d:fb:a7,True,,False,,False,,False,,False,,False,,False,,False
François O'Connor,True,françoisoconnor,False,corp:François O'Connor,True,143 07 1887,True,FR49366538027,True,9Z7IVA,False,IJSYIBMXWY,False,GOV-980432,True,CERT-2025-778161,True,MRN-9952970,True,29907166,True,,False,6623471247601085,True,FRANÇOIS.OCONNOR@EXAMPLE.COM,True,+33 6 17 69 20,True,-9281,False,"14 Avenue des Champs-Élysées, Résidence Le Parc 60351 Paris, France",True,"{""lat"": -35.957418, ""lon"": 108.369592}",True,127.0.0.1,True,BB1LW87W211Q,False,68:3d:02:aa:65:66,False,,False,,False,,False,,False,,False,,False,,False
SamAntha Nguyen,True,samanthanguyen799,True,SamAntha Nguyen Account,True,641 76 4748,True,7.5884E+11,False,RK196J3Z4,False,RCWOHQ,False,GOV-928868,True,CERT-2025-609197,True,MRN-5607832,True,2170 285162,True,5364882089348681,True,4131935923613378,True,samantha.nguyen@sub.example.com,True,(780) 626-7587 x866,True,,False,"8451 Oak Avenue, New York, IL 87928, USA",True,Latitude: 45.541469; Longitude: 46.975291,True,175:cd29:ec67:4a79::8b01:28c3:e2bd,True,OULZYQ818PZ9,False,c39f.2ea7.ae85,True,,False,,False,,False,,False,,False,,False,,False
Mathieu Dupont,True,mathieudupont,False,corp:Mathieu Dupont,True,131-26-1297,True,NID-Q6LTIH9O,False,QXRDC1QT,False,S3VJMEHIMJ,False,redacted,False,CERT-2009-807143,True,MRN-9177633,True,8249 35340018,True,**** **** **** 1051,False,4788486999698820,True,mathieu.dupont..x@testmail.com,True,(366) 733-4857 x244,True,,False,"101 Rue de l'Église, Appartement 33 21932 Nice, France",True,"-63.772978,-163.878444",True,127.0.0.1,True,,False,f6:c5:3e:05:2a:97,True,,False,,False,,False,,False,,False,,False,,False
cHloé DuponT,False,chloédupont,False,cHloé_7,False,136149070,True,5.709E+11,True,Q2PFI0E,False,8XA4EDW9DFH-,False,GOV-489862,True,CERT-2019-186647,True,MRN-1526105,True,52944716198,True,5481310450258963,True,masked: **** **** **** 5678,False,chloé.dupont@sample.co.uk,True,+33 3 11 86 14,True,,False,"80 Place de la République, Résidence Les Tilleuls 94091 Lyon, France",True,"50.203652,158.905363",True,:a835:9701:e3ef:c733:1ba3:5ab3:561d,True,SN-7223492,True,50:d5:19:28:a3:38,True,,False,,False,,False,,False,,False,,False,,False
Samantha Williams,True,samanthawilliams_dev,False,acct_Samantha_Williams,False,339-13-1143,True,3.02117E+11,False,LAJ3XW7LE,False,33BIA2HFWK,False,GOV-336610,True,CERT-2005-198229,True,MRN-1921581,True,005378931869,True,**** **** **** 4742,False,4811659930202031,True,samantha.williams+699@example.com,True,+33 4 66 68 68,True,(750) 429-3163 x787,True,"2653 Main St, Seattle, CA 64488, USA",True,"56.331842,172.180875",True,156.20.81.150,True,,False,67:3c:d6:f9:07:1c,True,,False,,False,,False,,False,,False,,False,,False
Robert Moreau,True,robertmoreau,False,corp:Robert Moreau,True,,False,NID-HPA3RIPX,False,RLYHSD,False,8MPK0HTUTN,False,GOV-853291,True,CERT-2014-594094,True,MRN-7310081,True,7772 96656,True,XXXX-XXXX-XXXX-0000,True,masked: **** **** **** 5678,False,ROBERT.MOREAU@company.org,True,+33 6 70 98 98,True,,False,"1428 2nd Ave, Seattle, IL 14555, USA",True,-73.505154;-162.376225,True,127.0.0.1,True,SN-4144680,True,33b5715d2dfc,False,,False,,False,,False,,False,,False,,False,,False
robert smith,True,robertsmith123,False,corp:robert smith,True,489-01-2247,True,019712124139,True,LI2YB3,False,-78480WPN-,False,,False,CERT-2006-120889,True,MRN-5430895,True,9797416365,True,4500635537309640,True,masked: **** **** **** 5678,False,"""robert.smith@4""@company.org",True,+33 5 45 84 67,True,,False,"8616 Main St, Seattle, NY 29150, USA",True,"{""lat"": 16.797776, ""lon"": 0.181533}",True,240.111.138.26,True,KGA2IDLH4C4U,False,B2:62:92:D3:BD:AC,True,,False,,False,,False,,False,,False,,False,,False
ethan d'souza,True,  ethandsouza123  ,False,ethan_84,False,583 36 6250,True,5.02289E+11,False,OMQ032,False,H13XA2,False,redacted,False,CERT-2004-813597,True,MRN-5302453,True,7177 54619924,True,**** **** **** 7911,True,masked: **** **** **** 5678,False,"""ethan.dsouza@5""@service.net",True,-5412,False,-4515,False,"6156 Oak Avenue, New York, TX 99014, USA, near the big, old, oak tree, behind the museum",True,55.963597;32.796938,True,50.0.100.52,True,ST2BT6756VAR,False,55:05:bf:c1:b2:24,True,,False,,False,,False,,False,,False,,False,,False
Patricia Schmidt,True,patriciaschmidt123,False,Patricia Schmidt Account,True,000000000,True,NID-H1INSLHJ,False,JLEMLBTEC,False,KQ8NHS56-H,False,redacted,False,CERT-2019-468204,True,MRN-9999498,True,0524383805,True,,False,masked: **** **** **** 5678,False,"""patricia.schmidt@6""@service.net",True,+33 9 76 22 93,True,,False,"6714 3rd St, San Francisco, TX 75951, USA",True,Latitude: -26.578208; Longitude: 33.631496,True,990a:b32b:feb5:5b3c:884::c815:c0f5,True,8YKWGIU2NT6K,False,728b.de04.e398,True,,False,,False,,False,,False,,False,,False,,False
Marie O'Dupont,True,marieodupont,False,Marie O'Dupont Account,True,303-39-4130,True,FR56222190533,False,UXO1UKGO,False,UA5FISVW,True,GOV-328758,True,CERT-2005-735594,True,MRN-3622117,True,8575 9171,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 2813,False,marie.odupont+701@sample.co.uk,True,-9002,False,,False,"26 Rue de l'Église, Bâtiment 4 66915 Toulouse, France",True,"-39.741061,-42.654267",True,97.83.203.151,True,,False,39:18:ae:f5:74:08,True,,False,,False,,False,,False,,False,,False,,False
Luc García,True,lucgarcía,False,Luc García Account,True,888 93 9386,True,9.33516E+11,False,1CD7U8G,False,CSUDIT,False,redacted,False,CERT-2006-419914,True,MRN-8736627,True,64369028,True,XXXX-XXXX-XXXX-0000,True,6051038802730423,True,"""luc.garcía@1""@sample.co.uk",True,+33 9 45 88 75,True,,False,"192 Allée des Rosiers, Résidence Les Tilleuls 59271 Toulouse, France",True,"55.087938,165.547994",True,8abf:11fa:67fc:9c31:6aa1:2148:fca1:,False,,False,06:39:b2:62:d6:0b,True,,False,,False,,False,,False,,False,,False,,False
ETHAn mOreAu,False,ethanmoreau36,True,corp:ETHAn mOreAu,False,484106388,True,FR07443602344,False,NRFJBRT,False,4LYBNL0WUGOI,False,redacted,False,CERT-2002-683196,True,MRN-8024559,True,60088447408,True,,False,6082139865462209,True,"""ethan.moreau@2""@testmail.com",True,+33 9 83 82 21,True,-1978,False,"6300 Oak Avenue, Seattle, NY 40814, USA",True,Latitude: -0.995019; Longitude: 156.17477,True,eb6e:16e6:c6c2:48f:ac76:99b4:2a16:,False,PCDB6ROP1HGP,False,31:2b:a2:2f:bd:84,True,,False,,False,,False,,False,,False,,False,,False
BOB NGUYEN,True,  bobnguyen  ,True,corp:BOB NGUYEN,True,,False,FR20485076653,True,TYBGFVP,False,X5NT5J,False,,False,CERT-2011-585456,True,MRN-7682251,True,12903500618,True,,False,masked: **** **** **** 5678,False,bob.nguyen+319@sample.co.uk,True,-3798,False,,False,"69 2nd Ave, New York, TX 28648, USA",True,41.396542;134.02622,True,127.0.0.1,True,SN-1980698,True,98-f3-3b-7b-36-fe,True,,False,,False,,False,,False,,False,,False,,False
Samantha Nguyen,True,samanthanguyen889,False,acct_Samantha_Nguyen,False,1.6907E+11,False,FR00416910530,False,ZPOVOT9F,False,AUBHR5,False,,False,CERT-2024-163021,True,MRN-1573855,True,72051710730,True,XXXX-XXXX-XXXX-0000,True,masked: **** **** **** 5678,False,samantha.nguyen@sub.service.net,True,-10771,False,,False,"3856 Sunset Blvd, Chicago, CA 55462, USA",True,Latitude: 33.71475; Longitude: 159.692488,True,148.214.42.245,True,,False,ffadb08251df,False,,False,,False,,False,,False,,False,,False,,False
Luc de la Cruz,True,lucdelacruz_dev,False,Luc de la Cruz Account,True,034956516,True,NID-T1DI102Z,False,K3K9TWN5,False,XB2A681TA0,False,redacted,False,CERT-2011-790142,True,MRN-2080192,True,93545036,True,3743933324362965,True,**** **** **** 1939,True,"""luc.de.la.cruz@4""@sample.co.uk",True,+33 7 45 70 50,True,,False,"27 Boulevard Saint-Germain, 19096 Paris, France",True,Latitude: 12.794741; Longitude: -122.997891,True,36.138.31.49,True,SN-3788630,True,35:99:79:19:E2:F8,True,,False,,False,,False,,False,,False,,False,,False
John Williams,True,johnwilliams_x,False,corp:John Williams,True,020 92 3795,True,FR93600608277,False,IZSN7WAAU,False,3LMR1F21,False,,False,CERT-2007-706003,True,MRN-3610944,True,34942904617,True,**** **** **** 5657,True,masked: **** **** **** 5678,False,JOHN.WILLIAMS@example.com,True,+33 4 71 78 19,True,,False,"1538 2nd Ave, Chicago, NY 69717, USA",True,"{""lat"": 73.175267, ""lon"": -85.707349}",True,97.42.231.216,True,,False,be:11:1e:4c:e7:f3,True,,False,,False,,False,,False,,False,,False,,False
François Schmidt,True,françoisschmidt720,False,corp:François Schmidt,True,,False,FR99670692195,True,96RPDJE,False,8H046AYYROHV,False,GOV-776541,True,CERT-2003-398054,True,MRN-8150370,True,968244850,True,**** **** **** 8201,True,masked: **** **** **** 5678,False,françois.schmidt+932@company.org,True,-3238,False,-9802,False,"236 Avenue des Champs-Élysées, Bâtiment 3 97436 Marseille, France",True,-26.125235;71.424433,True,e115::8e88:854:7c73:ccda:8b40:4b32,True,SN-8579433,True,ceedd0912542,True,,False,,False,,False,,False,,False,,False,,False
john brown,True,johnbrown589,False,acct_john_brown,False,446 83 5362,True,NID-00G71V4J,False,ATPT5QHK,False,OEM4UZGAD5,False,redacted,False,CERT-2006-673568,True,MRN-7503619,True,510765191,True,,False,6965391607700402,True,john_brown_94@testmail.com,True,-11217,False,,False,"2484 Main St, Austin, IL 30637, USA",True,-29.169695;169.497411,True,154.105.104.185,True,SN-4971670,True,f915f7155615,False,,False,,False,,False,,False,,False,,False,,False
Robert Martin,True,robertmartin_01,False,Robert Martin Account,True,402 06 0812,True,NID-NSSVZZKK,False,JH55DU0Y,True,P0G0IT,False,redacted,False,CERT-2000-469390,True,MRN-7266023,True,1339547940,True,,False,6876805702377180,True,robert.martin..x@example.com,True,(981) 367-7468 x958,True,(807) 868-4061 x265,True,"7757 3rd St, New York, WA 30899, USA",True,"{""lat"": 6.285148, ""lon"": -58.26681}",True,127.0.0.1,True,LBGQAE1MOL7R,False,6c-98-fd-24-4c-04,False,,False,,False,,False,,False,,False,,False,,False
sébastien smith-jones,True,sébastiensmith-jones_01,False,corp:sébastien smith-jones,True,323410233,True,FR59485340012,True,KVZ365E,True,IN2784DV,False,,False,CERT-2002-406778,True,MRN-6134956,True,016555786,True,<script>alert('xss')</script>,False,6122444189974021,True,SÉBASTIEN.SMITHJONES@service.net,True,+33 6 16 79 88,True,,False,"4 Allée des Rosiers, Appartement 39 75619 Toulouse, France",True,"{""lat"": 61.325935, ""lon"": -58.811271}",True,93.199.138.135,True,TUC3NWY5T6AU,False,72:80:09:ac:17:47,False,,False,,False,,False,,False,,False,,False,,False
Patricia de la Cruz,True,patricia63,True,acct_Patricia_de_la_Cruz,False,462 80 8235,True,NID-UM7E88C2,False,36EWEU5,False,9TX6YK,False,,False,CERT-2016-276378,True,MRN-6380207,True,8207 0669,False,**** **** **** 8968,True,4707731231555057,True,patricia.de.la.cruz@service.net,True,+33 3 39 92 51,True,,False,"8747 2nd Ave, Seattle, CA 14911, USA",True,Latitude: -11.176095; Longitude: 134.176142,True,226.72.118.164,True,,False,980b21dd6f44,False,,False,,False,,False,,False,,False,,False,,False
Chloé-Smith,False,chloé-smith_dev,True,acct_Chloé-Smith,True,XXX-XX-XXXX,True,FR56342022234,False,WBG42EUJT,False,ZHRSBKNPWE,False,,False,CERT-2012-952071,True,MRN-4260186,True,5134 448672,True,**** **** **** 7953,False,4040954377661830,True,chloésmith-71@example.com,True,-2707,False,+33 9 50 64 48,False,"195 Rue du Faubourg, Appartement 10 59068 Paris, France",True,POINT(79.734966 76.40959),True,191.100.6.104,True,SN-1557680,True,3031.944e.0dce,False,,False,,False,,False,,False,,False,,False,,False
LinDa dE la crUz,False,lindadelacruz,True,corp:LinDa dE la crUz,False,785749035,True,5.43469E+11,False,6M3FBPB5N,False,IYD4KAGR8149,False,GOV-846144,True,CERT-2017-939774,True,MRN-4931214,True,12664971,True,,False,masked: **** **** **** 5678,False,LINDA.DE.LA.CRUZ@example.com,True,+33 1 41 47 28,True,,False,"4954 Sunset Blvd, Seattle, IL 30438, USA",True,-52.284623;-108.906561,True,127.0.0.1,True,G5GN8YDFU4GF,False,68:45:32:9e:08:45,False,,False,,False,,False,,False,,False,,False,,False
MARIE DUPONT,True,marie93,False,corp:MARIE DUPONT,True,000000000,True,8.71007E+11,False,9JSA8R4,False,J7MWTCARFC,False,,False,CERT-2014-634745,True,MRN-5113505,True,41945341,True,**** **** **** 1215,False,6369905585575996,True,marie.dupont..x@mydomain.fr,True,-9148,False,,False,"36 Rue de l'Église, Appartement 13 46308 Marseille, France",True,POINT(125.596627 25.226592),True,215.255.92.83,True,8SLPJQLNT6AC,False,e8:40:9d:38:a9:af,True,,False,,False,,False,,False,,False,,False,,False
DR. SAMANTHA DE LA CRUZ SMITH DUPONT LECLERC SMITH-JONES O'CONNOR,True,samantha96,False,Samantha_46,False,353-94-3559,True,NID-9FU49D0E,False,JIPEHZ,False,92BY41NVPIJM,True,redacted,False,CERT-2003-565341,True,MRN-1268485,True,84178376591,True,,False,6784962249451042,True,DR.SAMANTHA.DE.LA.CRUZ.SMITH.DUPONT.LECLERC.SMITHJONES.OCONNOR@testmail.com,True,(798) 996-4530 x264,True,+33 3 19 26 83,True,"7162 Pine Lane, Chicago, CA 34385, USA",True,-54.740953;141.472649,True,333:92e1:b095:fc49::461d:bf45:3b80,True,SN-1871401,True,4f1c8aa220ca,False,,False,,False,,False,,False,,False,,False,,False
Vishal-Schmidt,True,vishal-schmidt,True,Vishal-Schmidt Account,True,,False,NID-CFCJ3GZ7,False,4G1FGX7,False,171HF--4Y2W7,False,,False,CERT-2005-433926,True,MRN-0505835,True,8466 879303,True,,False,4073827777118424,True,"""vishalschmidt@7""@example.com",True,(686) 310-7163 x374,True,,False,"9950 Main St, Seattle, TX 78683, USA",True,"-54.941154,100.432327",True,127.0.0.1,True,,False,84:7c:06:ea:0a:b9,True,,False,,False,,False,,False,,False,,False,,False
John Martin,True,johnmartin,False,corp:John Martin,True,NID-27HAT8CL,False,3.04377E+11,False,W9NPA1,False,M26SIG9HTI1O,False,redacted,False,CERT-2023-905461,True,MRN-1676718,True,52289890749,True,,False,masked: **** **** **** 5678,False,john.martin@sub.example.com,True,+33 1 25 23 29,True,,False,"2801 Pine Lane, Seattle, CA 62625, USA, near the big, old, oak tree, behind the museum",True,"{""lat"": 18.130813, ""lon"": -126.275447}",True,127.0.0.1,True,SN-4171440,True,58c5.d847.84e7,True,,False,,False,,False,,False,,False,,False,,False
Jane García,True,  janegarcía276  ,False,acct_Jane_García,False,,False,3.72955E+11,False,I3QOO5,False,MFGHJPW-BR,False,redacted,False,CERT-2011-193621,True,MRN-2866251,True,1.67337E+11,False,5264126084818762,True,6599822673123436,True,jane.garcía..y@sample.co.uk,True,+33 2 24 52 47,True,,False,"4902 Elm St, New York, TX 90614, USA",True,"74.763272,-149.559685",True,f7b5::3cc6:36e3:a431:816:d0e5:4b4d,True,,False,fa:75:4f:50:32:7e,False,,False,,False,,False,,False,,False,,False,,False
Robert-D'Souza,True,robert-dsouza,True,Robert-D'Souza_35,True,000000000,True,NID-L315FP22,False,660J1P,False,ZGIZY28OBX,False,redacted,False,CERT-2006-481052,True,MRN-8874022,True,7046568969,True,5368830048379364,True,masked: **** **** **** 5678,False,robertdsouza+110@testmail.com,True,+33 9 62 52 63,True,(747) 878-2671 x964,True,"1262 2nd Ave, Austin, NY 92816, USA",True,POINT(131.492652 63.748071),True,255.208.102.213,True,K3XW2L0G0T0N,True,24:2D:6C:1B:C8:55,True,,False,,False,,False,,False,,False,,False,,False
VISHAL GARCÍA,False,vishalgarcía,True,acct_VISHAL_GARCÍA,False,724-24-5008,True,FR84202435094,False,RASGT5WM8,False,M3CUTI,False,,False,CERT-2002-717622,True,MRN-6110356,True,424240662,True,**** **** **** 8265,True,**** **** **** 9174,True,vishal_garcía-36@company.org,True,-5862,False,,False,"7041 2nd Ave, Austin, WA 80633, USA",True,"-43.521461,-174.095599",True,:ddd0:1a5c:2b85:858f:e170:2a00:295d,True,,False,27d8.0a31.c4fb,False,,False,,False,,False,,False,,False,,False,,False
RENÉE SMITH-JONES,False,renéesmith-jones,True,corp:RENÉE SMITH-JONES,False,289289751,True,FR77626263678,False,SPS6VIWM,True,3QBP4Y3094SB,False,,False,CERT-2000-908672,True,MRN-7514975,True,445385653,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 2569,False,RENÉE.SMITHJONES@service.net,True,-2407,False,(838) 747-7919 x179,True,"65 Rue de l'Église, 08513 Paris, France",True,"{""lat"": -34.501141, ""lon"": -69.289802}",True,2e3a:81b4:e856:addd::85b5:e910:9934,True,SN-1044673,True,D0:D3:9E:FE:F5:9A,True,,False,,False,,False,,False,,False,,False,,False
CHRIS MARTIN,True,chrismartin,False,acct_CHRIS_MARTIN,False,,False,6.16691E+11,False,5FAAWOIW,False,II93DMKJBC3R,False,,False,CERT-2019-517311,True,MRN-3871295,True,95090418985,True,3701655623887880,True,masked: **** **** **** 5678,False,chris.martin..x@mydomain.fr,True,+33 2 62 70 37,True,(426) 329-7452 x506,True,"8365 Pine Lane, Seattle, TX 92154, USA",True,POINT(120.496735 48.640089),True,5566:bc30::5154:545a:d3:38b8:6fc9,True,,False,cc:8e:a5:70:f5:89,True,,False,,False,,False,,False,,False,,False,,False
John O'Johnson,True,johnojohnson342,False,corp:John O'Johnson,True,FR60967462720,False,NID-A29B4VFG,False,34XXEJ,False,TGTKVNG1R8,True,,False,CERT-2016-818544,True,MRN-4776565,True,1535 977100,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 4138,False,john.ojohnson@sample.co.uk,True,+33 8 91 22 42,True,+33 8 98 41 47,True,"5233 Sunset Blvd, Seattle, IL 15470, USA",True,POINT(157.978829 -50.984622),True,32.236.13.49,True,,False,8a:11:fa:dd:5b:a0,True,,False,,False,,False,,False,,False,,False,,False
Anaïs García,True,anaïsgarcía_dev,False,Anaïs García Account,True,XXX-XX-XXXX,True,9.78926E+11,False,VJDN98,False,N216TG,False,,False,CERT-2015-984718,True,MRN-6220148,True,5076 71621720,True,**** **** **** 6051,False,4490970342519700,True,"""anaïs.garcía@3""@example.com",True,-2827,False,+33 6 45 75 11,True,"60 Allée des Rosiers, 26583 Nice, France",True,POINT(-18.491572 -16.514347),True,87.129.193.147,True,SN-4651932,True,A9:BC:F6:06:70:AD,True,,False,,False,,False,,False,,False,,False,,False
JOHN DE LA CRUZ,True,johnde85,False,corp:JOHN DE LA CRUZ,True,454577475,True,FR62206824323,True,ZBYQOA,True,WIMV28ZUITFI,False,,False,CERT-2007-505827,True,MRN-6448854,True,0392 21317,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 1752,True,john_de_la_cruz-54@sample.co.uk,True,-2496,False,,False,"4519 Pine Lane, New York, CA 40121, USA",True,POINT(-6.738676 -18.316259),True,6095:6740:6db:beb3:fca0:4894::6ead,True,1DFQV2JOIZ5E,False,af:33:eb:03:30:ba,False,,False,,False,,False,,False,,False,,False,,False
cHLoÉ SmitH,False,chloésmith,False,cHLoÉ SmitH Account,False,000000000,True,NID-2TKK8PU0,True,44FWPBKK1,False,T3PZUACM,False,GOV-250208,True,CERT-2018-039779,True,MRN-4761442,True,925287835,True,4813307345330235,True,**** **** **** 4564,False,chloé_smith.42@example.com,True,-10400,False,-7403,False,"184 Rue du Faubourg, 96349 Marseille, France",True,POINT(-1.003541 -30.027318),True,:dd4e:7613:58ec:434e:8e2a:d1b4:7df7,False,H0IE8X1PUIAA,False,25a015944e1c,False,,False,,False,,False,,False,,False,,False,,False
